"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000114030",1651.82737948001,0.318459024895306,0.126656624290741,2.51434953898884,0.0119252175559891,0.0399991457989255
"ENSG00000196236",1095.10388250963,-0.33098361836945,0.131642161886568,-2.51426756918995,0.0119279898794675,0.0399991457989255
"ENSG00000140743",375.234244768472,-0.432891110038595,0.172196290185904,-2.51393981584182,0.0119390806282844,0.040026589035999
"ENSG00000163362",41.7379822984755,1.11150325591156,0.442172071081349,2.5137346490323,0.0119460278595027,0.0400401308659915
"ENSG00000101574",264.272292547126,-0.500261718614443,0.199078843375952,-2.51288238434116,0.0119749251000329,0.0401174558886502
"ENSG00000189306",605.725933047314,-0.383527435754454,0.152622299558001,-2.51291873379684,0.0119736913562565,0.0401174558886502
"ENSG00000064419",1904.91136945042,-0.288665706055641,0.114888476653609,-2.51257318804892,0.0119854241474403,0.0401428618550488
"ENSG00000159182",830.33811825607,-0.472079178853854,0.187905705202066,-2.5123195612725,0.0119940423717857,0.0401619575430733
"ENSG00000120992",2643.09691904004,-0.328122940042786,0.130630101895935,-2.51184784579117,0.012010085850235,0.0402059013060748
"ENSG00000143195",26.5007841634759,-1.41154493710901,0.562126053721578,-2.51108257260773,0.0120361539647389,0.0402833748032305
"ENSG00000182473",2566.03719344065,0.280094501049722,0.111596297462905,2.50989062735549,0.0120768560527719,0.0403826578396072
"ENSG00000196935",329.144551433605,0.453146610896527,0.180545825008918,2.50987033831519,0.0120775499298063,0.0403826578396072
"ENSG00000205420",20.3660622935648,1.6554280983927,0.659501939623964,2.51011861972171,0.0120690612344076,0.0403826578396072
"ENSG00000263001",1226.04700496649,0.390391064082341,0.155535069997758,2.50998738797603,0.0120735473644377,0.0403826578396072
"ENSG00000157764",1146.42481447727,0.325272173471738,0.129616479624486,2.50949705171819,0.0120903224887202,0.0404155499750398
"ENSG00000143850",1114.32864373501,-0.323454702508529,0.12893509694652,-2.50866296430282,0.0121189053067476,0.0405012638758758
"ENSG00000091129",27.0791889428638,1.37234917444383,0.547292892058127,2.50752237852575,0.0121580882589295,0.0406223531272021
"ENSG00000135930",2265.83611996852,-0.279173049879853,0.111361878558116,-2.50689960958373,0.0121795298130135,0.0406684832152271
"ENSG00000182393",50.3616320512315,-1.01174517020216,0.403589965968882,-2.50686403407801,0.0121807556670489,0.0406684832152271
"ENSG00000259330",510.31602066401,0.39623626352673,0.158051679392874,2.50700444973946,0.0121759178865581,0.0406684832152271
"ENSG00000248333",1430.51637307203,0.307151313774729,0.122551722644375,2.50629943951121,0.0122002250009759,0.0407236116456818
"ENSG00000144455",630.080325870415,-0.400877605511303,0.159972182261881,-2.50592071598454,0.0122133002528797,0.0407573754682259
"ENSG00000115137",190.570036426241,0.570471945489187,0.227709208133266,2.50526515886578,0.0122359624043069,0.0408231079100805
"ENSG00000196550",130.987206349606,-0.724213542799904,0.289129937018811,-2.50480303169985,0.0122519601991299,0.0408665794529601
"ENSG00000102317",2286.2103447178,0.281988964445706,0.112631167911474,2.50364947531525,0.0122919745968748,0.0409901182427631
"ENSG00000085978",593.307453087084,0.390363460136372,0.15595695452729,2.50302053742697,0.0123138398368946,0.0410436161033137
"ENSG00000128881",204.052093213718,0.567719669941355,0.226821213797948,2.50293903482537,0.0123166758229313,0.0410436161033137
"ENSG00000179943",434.921352256369,0.444983959777623,0.177785157843715,2.50293086990307,0.0123169599636061,0.0410436161033137
"ENSG00000132376",261.596348647263,-0.506264338834545,0.202296016693515,-2.50259173220179,0.0123287671437233,0.0410730207602048
"ENSG00000146223",4312.24780503873,-0.271959488296523,0.108676924246861,-2.50245845823502,0.0123334098601663,0.0410785487093927
"ENSG00000110075",4489.06024561086,0.291658779663129,0.116561449824215,2.50218901792125,0.0123428007825025,0.0410998848789063
"ENSG00000170634",151.789757478228,-0.658991949215199,0.263448101507878,-2.5014108867871,0.0123699568999704,0.0411803521653028
"ENSG00000168246",867.645356653913,0.34732691223376,0.138937826215398,2.499872940975,0.0124237856165984,0.0413495538203874
"ENSG00000089006",2352.44914668127,-0.277718566923159,0.111096993738678,-2.49978471583496,0.0124268798139032,0.0413498569738117
"ENSG00000131019",189.937989749181,-0.573423710778485,0.229509799751625,-2.49847157463012,0.0124730145284327,0.0414933406721406
"ENSG00000085998",1821.39069087012,-0.348330637535572,0.139466038704082,-2.49760185900639,0.0125036537635849,0.0415852194857005
"ENSG00000074317",15.4286277535904,1.87044476163424,0.748924304148425,2.49750842811952,0.0125069492038881,0.0415861346506485
"ENSG00000183208",92.9103339787781,-0.777560866408568,0.311383564965841,-2.49711594924372,0.0125208008948081,0.0416221408789504
"ENSG00000160007",2318.08031495628,0.279287358515996,0.111876362326386,2.4963929172206,0.0125463543087194,0.0416970196661255
"ENSG00000189056",170.924543387854,0.641263251408632,0.256914023533754,2.49602276508032,0.0125594540960422,0.0417304834576266
"ENSG00000163644",673.262774278111,-0.356860399742932,0.142988146842206,-2.4957341403742,0.0125696770061397,0.0417543745953047
"ENSG00000140319",12253.8016681206,0.25841002471083,0.103556386499098,2.49535575203834,0.0125830904489792,0.041788850070428
"ENSG00000125850",140.264383828313,-0.650257274388943,0.260625711232889,-2.49498513140896,0.0125962408188825,0.0418224354557978
"ENSG00000204334",91.3145303682204,0.799660673549149,0.320544014944936,2.49469850087988,0.0126064193921701,0.0418461399736718
"ENSG00000172301",875.111881865503,0.340075384945464,0.136342026423169,2.49428143227065,0.0126212429747078,0.0418852481365996
"ENSG00000175931",1252.0893149772,0.312950395263003,0.125481043757581,2.49400535643931,0.0126310638338478,0.0419077392598195
"ENSG00000065357",192.003586345035,0.565342277282374,0.226834301831417,2.49231387280455,0.0126913828944705,0.0420905468387345
"ENSG00000124374",371.253579936238,-0.451209099229777,0.181042054707763,-2.49228887706846,0.0126922761619889,0.0420905468387345
"ENSG00000160094",986.192969142607,0.328494214136574,0.131832190370133,2.49176026897749,0.0127111799585891,0.0421430861665815
"ENSG00000085721",1427.09404840127,-0.317330202460384,0.127357831845855,-2.49164262504451,0.0127153904659144,0.042146897285791
"ENSG00000067208",571.422326883787,0.373423193129096,0.149891730240535,2.49128616054973,0.0127281559619078,0.0421790564234678
"ENSG00000134287",2850.24250348203,-0.269941504169228,0.108359903806682,-2.49115673497472,0.0127327936802358,0.0421842724213586
"ENSG00000169379",734.442120778865,0.385146687849706,0.154647558461025,2.4904802357211,0.0127570590865464,0.0422544976094917
"ENSG00000130518",297.070433094263,0.583772036712378,0.234450324298276,2.4899604573363,0.012775730852791,0.0422959937754459
"ENSG00000170921",643.024840787947,0.367392362699365,0.147545411414089,2.49002906412501,0.0127732649371758,0.0422959937754459
"ENSG00000119906",505.419760100982,-0.46083777890993,0.185099686003671,-2.4896734773542,0.0127860502656435,0.0423199822374149
"ENSG00000134057",2170.47007431196,-0.315903387684721,0.126896639555196,-2.48945432118645,0.0127939357924068,0.0423359052933547
"ENSG00000198301",1775.78653029773,-0.315762620266169,0.126855495461133,-2.48915207905136,0.0128048179216414,0.0423617342535033
"ENSG00000146555",35.6624269782877,1.19886588120361,0.481774823634776,2.48843613736122,0.0128306278548796,0.042436924077309
"ENSG00000153922",1801.89221817705,0.341461802932711,0.13723055112125,2.48823458146002,0.0128379023105909,0.0424507869631426
"ENSG00000166313",93.2065835957348,-0.944984505645717,0.379818744181831,-2.48798807357786,0.0128468041118124,0.0424700230049327
"ENSG00000092010",1857.97111323471,-0.303528160272564,0.122005398195904,-2.48782565985473,0.012852672120205,0.0424792228572019
"ENSG00000130939",1877.30469642628,-0.28847609939576,0.115972670843966,-2.48744895928013,0.0128662914436537,0.0425140309305657
"ENSG00000101460",50.8876818457218,-1.19708741985799,0.481298736729082,-2.4872024971298,0.0128752090044396,0.0425332900149061
"ENSG00000182185",144.867680011113,0.619233537375794,0.249035572942747,2.48652644302408,0.0128996982584792,0.0426039686545935
"ENSG00000091947",160.973361715197,-0.649604451523613,0.26127639121996,-2.48627305548143,0.0129088875322607,0.0426240941083206
"ENSG00000196597",323.323452397222,-0.523883905987405,0.210745220987351,-2.48586375308055,0.0129237433993506,0.0426629160550606
"ENSG00000164941",1999.37992501143,-0.301406531961055,0.12128501099424,-2.48510949119153,0.0129511593925437,0.0427431720220361
"ENSG00000047579",211.876039862897,-0.545444011570484,0.219536098503968,-2.48452994877572,0.0129722596038147,0.0428025503198957
"ENSG00000176390",296.79156279577,0.465205741322211,0.187277855048746,2.48404031112555,0.012990110219926,0.0428511805505897
"ENSG00000141522",1199.60848652419,-0.338321395136242,0.13620387428304,-2.48393371273119,0.0129939993338997,0.0428537429529257
"ENSG00000165533",1286.19373303001,-0.305269556674814,0.122909452626078,-2.48369470494286,0.0130027229887663,0.0428722444521846
"ENSG00000163820",2766.72352491173,0.27034957070606,0.108853640824318,2.48360613993963,0.0130059568786816,0.0428726407140451
"ENSG00000175054",1192.02778998294,-0.332290178728095,0.133799219089761,-2.48349864063986,0.0130098830971701,0.042875318421478
"ENSG00000149573",942.398239078271,0.331726407303353,0.133606425685202,2.48286267372314,0.0130331320988022,0.0429416596957186
"ENSG00000004139",243.490677536812,-0.498463848154499,0.200785938283473,-2.48256353216708,0.0130440804994263,0.0429674508125839
"ENSG00000163214",509.987623445012,-0.396211311952094,0.159608692555949,-2.48239181467643,0.0130503689303529,0.0429778832341616
"ENSG00000176058",359.671318867333,-0.438080149802327,0.176483673936986,-2.48227011615105,0.013054827250394,0.0429822851292862
"ENSG00000068024",198.834907450484,-0.548429723941724,0.221041627845549,-2.48111511522587,0.013097206813283,0.043101204735204
"ENSG00000101255",1005.19298177723,-0.955194961757664,0.384986001266406,-2.48111608893717,0.0130971710344601,0.043101204735204
"ENSG00000146411",667.920103883746,0.39898658685416,0.160820785142707,2.48093918021922,0.0131036729281672,0.0431046116490746
"ENSG00000173614",399.310886882568,-0.43698898916889,0.176140137061223,-2.48091659550033,0.0131045031856363,0.0431046116490746
"ENSG00000163374",1821.86821312211,0.288303333805987,0.116226944357473,2.48052063486474,0.0131190670156476,0.0431422101118826
"ENSG00000148057",228.065428344461,-0.537148006157038,0.216573765623003,-2.48020809266469,0.0131305727376843,0.0431697363956962
"ENSG00000047457",78.065671786369,-0.836901652073735,0.337472597270416,-2.47990995074225,0.0131415566525074,0.043175417992539
"ENSG00000070950",556.697940287709,0.382930817915556,0.154406776545869,2.48001303104595,0.0131377581288367,0.043175417992539
"ENSG00000183734",9.15522679709862,2.40471954571979,0.969748319510629,2.47973571837,0.0131479793480075,0.043175417992539
"ENSG00000187193",116.115983263805,-0.716027755065264,0.288734104641784,-2.47988631600551,0.0131424277327296,0.043175417992539
"ENSG00000213465",319.259556298451,-0.502635958970365,0.202693689921491,-2.47978098955645,0.0131463102578365,0.043175417992539
"ENSG00000110048",3675.21600683935,-0.271989995167689,0.109705105477452,-2.47928292839198,0.0131646834420607,0.0432096606230592
"ENSG00000171530",6576.95008220671,-0.264456402808757,0.106665326288801,-2.47930993144604,0.0131636867334056,0.0432096606230592
"ENSG00000107295",25.0292638505121,-1.42641144783811,0.575566726412998,-2.47827294799976,0.0132020107445296,0.0433115286970284
"ENSG00000187446",1825.57380603879,-0.290159239737891,0.117080364881492,-2.47829121502642,0.0132013347935881,0.0433115286970284
"ENSG00000173153",284.339650153189,-0.551887027212883,0.22272726285599,-2.47786023199916,0.0132172909980941,0.0433513291454877
"ENSG00000102984",95.6078154320521,0.753379933161812,0.30409788454768,2.47742576138733,0.013233393579323,0.0433640813985739
"ENSG00000118960",505.127291217619,-0.40017733604784,0.161526051423141,-2.4774786018852,0.013231434250664,0.0433640813985739
"ENSG00000156860",1757.46800065839,0.306487057856601,0.123712419736636,2.47741543257389,0.013233776602281,0.0433640813985739
"ENSG00000182872",1986.21313426767,-0.316994568574102,0.127950139913365,-2.47748512654021,0.0132311923338769,0.0433640813985739
"ENSG00000133124",24.0318881448693,1.43374226721119,0.578861460802924,2.47683144291984,0.0132554486157102,0.0434247613584851
"ENSG00000003096",60.1988871468994,-0.957322199328642,0.386582376448671,-2.47637310351045,0.0132724796846478,0.0434702123639191
"ENSG00000102048",14.5569762596932,1.85259277499087,0.748258596114339,2.47587235831472,0.0132911085856486,0.0435208737492974
"ENSG00000163755",1039.07711869466,0.326716430490891,0.131971733033564,2.47565461921908,0.0132992162008504,0.043537067967073
"ENSG00000004766",476.473211762884,-0.452118013447116,0.182742108091028,-2.47407681880252,0.0133580970578927,0.0437102998291243
"ENSG00000156384",138.457539468089,-0.64637348899924,0.261268508056256,-2.47398162835631,0.0133616567638016,0.0437102998291243
"ENSG00000198677",2316.73992111943,0.302537748405804,0.122287585597453,2.47398578463802,0.0133615013195602,0.0437102998291243
"ENSG00000168743",42.5797180802392,-1.0788718440918,0.436256710316434,-2.47302062886151,0.0133976409226979,0.0438176051934981
"ENSG00000164080",617.580097618597,0.368051963612813,0.148834111644952,2.47290059748408,0.0134021414507755,0.0438219153730059
"ENSG00000186517",82.6265376450802,-0.810287434210977,0.327778278389486,-2.47205958305798,0.0134337124424178,0.0439147166713321
"ENSG00000143420",3699.6716811691,-0.292980426193262,0.118529976994101,-2.471783371795,0.0134440955144085,0.0439382271867767
"ENSG00000120733",2593.60991806505,0.275202314564078,0.111402355127293,2.47034557078817,0.0134982585904994,0.0441047751619808
"ENSG00000111911",4627.41602438403,-0.292167564239596,0.118279975228747,-2.47013548721633,0.0135061887245032,0.0441202165000439
"ENSG00000090889",883.311818613636,-0.383040981226852,0.155084773176539,-2.46988130027969,0.0135157891545677,0.0441367310361978
"ENSG00000100888",3469.57488543637,0.269766822279369,0.109224769918059,2.469831911587,0.0135176552240283,0.0441367310361978
"ENSG00000157212",1238.85154018797,0.326273126095962,0.132119549937253,2.46952949999389,0.0135290863073609,0.0441635821161813
"ENSG00000173230",6784.80867067803,0.295303720147206,0.119598817537804,2.46911906176549,0.0135446144327321,0.0442037914492268
"ENSG00000135632",247.731528916044,-0.496995871681548,0.20129963588763,-2.46893577074815,0.0135515539735778,0.0442159589246902
"ENSG00000007520",248.193669552686,-0.651470037893291,0.263962646281916,-2.46803874362402,0.0135855614450276,0.044316416853017
"ENSG00000223802",149.699309029302,0.683605063727176,0.277029220603859,2.46762800774979,0.0136011581280395,0.0443567849988101
"ENSG00000154930",9.87591721408887,-2.2940137743738,0.9296841469501,-2.46751951391179,0.0136052805543323,0.0443597224609522
"ENSG00000083097",462.777407268048,0.448736929228609,0.181891716274794,2.46705533610269,0.0136229303245117,0.0443875637938752
"ENSG00000108528",964.276355413094,-0.375462670337127,0.152191524355543,-2.46704060509958,0.01362349078313,0.0443875637938752
